date,rank,artist_name,album_name,song_name,keyword
Apr-07,30,엠씨더맥스 (M.C the MAX),Returns,Returns,"#남성그룹, #팝록, #이별, #사랑, #집착, #차분한, #감성적인, #슬픈"
Apr-07,31,거미 (GUMMY),히트 OST,통증,"#여성솔로, #발라드, #이별, #사랑, #통증, #차분한, #감미로운, #절규적"
Apr-07,32,럼블피쉬,Open The Safe,Smile Again,"#혼성그룹, #록, #긍정적인메시지, #위로, #희망, #신나는, #경캐한, #활기찬"
Apr-07,33,BMK,999.9,하루살이,"#여성솔로, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #화려한"
Apr-07,34,에픽하이 (EPIK HIGH),Remapping The Human Soul,Fan,"#남성그룹, #힙합, #집착, #사랑, #소외감, #차분한, #감성적인, #화려한"
Apr-07,35,더 넛츠 (The NuTs),Whispers Of Love,잔소리,"#남성그룹, #발라드, #이별, #사랑, #미안함, #차분한, #애절한, #감성적인"
Apr-07,36,윤건,My Romantic Occasion,사랑으로 빚진 날들,"#남성솔로, #발라드, #사랑, #연애, #감성, #차분한, #애절한, #감미로운"
Apr-07,37,팀,이별앓이,이별앓이,"#남성솔로, #발라드, #이별, #슬픔, #아픔, #감성적인, #차분한, #담백한, #잔잔한"
Apr-07,38,모세,사랑이죠.. 사랑,내 사랑,"#남성솔로, #발라드, #사랑, #행복, #축복, #잔잔한, #따뜻한, #편안한"
Apr-07,39,"리사, 이승철",Lisa Duet Single,시작보다 끝이 아름다운 사랑,"#여성솔로, #남성솔로, #발라드, #사랑, #우정, #이별, #감성적인, #잔잔한, #화음"
Apr-07,40,서영은,Happily Ever After,완소그대,"#여성솔로, #발라드, #사랑, #추억, #소중함, #감미로운, #차분한, #따뜻한"
Apr-07,41,김동률,Thanks (감사),감사,"#남성솔로, #발라드, #감사, #사랑, #팬사랑, #차분한, #감성적인, #잔잔한"
Apr-07,42,포지션,애가 (愛歌),하루,"#남성솔로, #발라드, #사랑, #추억, #희망, #차분한, #감성적인, #어둡지않은"
Apr-07,43,KCM,안녕 / 사랑이 올까봐,안녕,"#남성솔로, #발라드, #이별, #그리움, #미련, #감성적인, #잔잔한, #애절한"
Apr-07,44,"신혜성, 린",동화 (冬話),사랑...후에,"#남녀듀엣, #발라드, #이별, #사랑, #감정, #차분한, #부드러운, #감미로운"
Apr-07,45,"전초아, 손호영(SHY)",어쩌다가 (손호영 & 전초아),어쩌다가,"#혼성듀엣, #발라드, #이별, #연애, #사랑, #감성적인, #차분한, #서정적인"
Apr-07,46,렉시,RUSH,하늘위로 (Remix),"#여성솔로, #댄스, #자유, #도전, #극복, #신나는, #에너지넘치는, #화려한"
Apr-07,47,황보,Lady In Black,눈물도 미안해서,"#여성솔로, #발라드, #이별, #미안함, #눈물, #감성적인, #차분한, #애절한"
Apr-07,48,이루,이루 LEVEL II,흰눈,"#남성솔로, #발라드, #이별, #그리움, #눈, #감성적인, #차분한, #서정적인"
Apr-07,49,SUPER JUNIOR-T (슈퍼주니어 T),로꾸거!!!,로꾸거!!!,"#남성그룹, #트로트, #재미, #놀이, #즐거움, #신나는, #가벼운, #화려한"
Apr-07,50,타이푼,기다릴게...,기다릴게...,"#혼성그룹, #발라드, #이별, #그리움, #아픔, #미디움템포, #감성적인, #애절한"
May-07,1,엠씨더맥스 (M.C the MAX),Returns,가슴아 그만해,"#남성밴드, #팝록, #이별, #상처, #그리움, #감성적, #파워풀, #서정적"
May-07,2,아이비,A Sweet Moment,이럴거면,"#여성솔로, #발라드, #이별, #연애, #사랑, #슬픈, #감성적, #애절한"
May-07,3,렉시,RUSH,하늘위로 (Remix),"#여성솔로, #댄스, #자유, #도전, #극복, #신나는, #에너지넘치는, #화려한"
May-07,4,윤하 (YOUNHA),고백하기 좋은 날,비밀번호 486,"#여성솔로, #팝락, #사랑, #고백, #연애감성, #밝은, #경쾌한, #풋풋한"
May-07,5,SG 워너비,The Sentimental Chord,아리랑,"#남성그룹, #발라드, #이별, #슬픔, #한, #차분한, #웅장한, #국악퓨전"
May-07,6,EVAN 에반 (유호석),Hard To Breath,남자도... 어쩔 수 없다.,"#남성솔로, #발라드, #이별, #사랑, #후회, #애절한, #감성적인, #차분한, #섬세한"
May-07,7,SG 워너비,The Sentimental Chord,한여름날의 꿈 (Duet With 옥주현),"#남성그룹, #발라드, #사랑, #이별, #희망, #차분한, #감성적인, #우아한"
May-07,8,거미 (GUMMY),히트 OST,통증,"#여성솔로, #발라드, #이별, #사랑, #통증, #차분한, #감미로운, #절규적"
May-07,9,아이비,A Sweet Moment,유혹의 소나타,"#여성솔로, #댄스, #유혹, #관계, #감정복잡, #섹시한, #강렬한, #우아한"
May-07,10,더 넛츠 (The NuTs),Whispers Of Love,내 사람입니다,"#남성그룹, #발라드, #사랑, #이별, #추억, #차분한, #감성적인, #애절한"
May-07,11,별,Her Story,미워도 좋아,"#여성솔로, #발라드, #이별, #사랑, #감정표현, #서정적, #차분한, #감성적"
May-07,12,케이윌,왼쪽 가슴,왼쪽가슴,"#남성솔로, #발라드, #이별, #그리움, #상실, #애절한, #감성적인, #호소력있는"
May-07,13,프리스타일,수취인불명,수취인 불명,"#남성듀오, #힙합, #이별, #사랑, #회상, #감성적인, #우수한랩, #차분한"
May-07,14,채연,My Love,My Love,"#여성솔로, #댄스, #사랑, #연애, #그리움, #신나는, #라틴리듬, #화려한"
May-07,15,에픽하이 (EPIK HIGH),Remapping The Human Soul,Love Love Love (Feat. Yoong Jin Of Casker),"#남성그룹, #힙합, #사랑, #이별, #연애, #차분한, #감성적인, #화려한"
May-07,16,마골피,비행소녀,비행소녀,"#여성솔로, #발라드, #이별, #사랑, #추억, #차분한, #감성적인, #서정적인"
May-07,17,비바 소울,Refresh,Cry (Feat. 하동균),"#남성그룹, #힙합, #슬픔, #방황, #외로움, #차분한, #감성적인, #화려한"
May-07,18,서영은,Happily Ever After,완소그대,"#여성솔로, #발라드, #사랑, #추억, #소중함, #감미로운, #차분한, #따뜻한"
May-07,19,란 (RAN),란 그리고 란,우리 처음 (1대 (전초아) & 2대 란 (Ran)),"#여성솔로, #발라드, #그리움, #첫사랑, #연애감성, #차분한, #감성적인, #잔잔한"
May-07,20,이기찬,Para Ti,미인 (美人),"#남성솔로, #발라드, #이별, #사랑, #헤어짐, #애절한, #감성, #서정적"
May-07,21,이효리,Toc Toc Toc (Single),톡!톡!톡! (Toc Toc Toc)(CF - 투싼 '이효리'편),"#여성솔로, #댄스팝, #섹시, #유혹, #비밀, #빠른템포, #화려한, #관능적"
May-07,22,테이,애인,같은 베개...,"#남성솔로, #발라드, #이별, #그리움, #후회, #아련한, #감성적인, #잔잔한"
May-07,23,윤건,My Romantic Occasion,사랑으로 빚진 날들,"#남성솔로, #발라드, #사랑, #연애, #감성, #차분한, #애절한, #감미로운"
May-07,24,원더걸스,미안한 마음 ~tears~,미안한 마음 ~tears~,"#여성그룹, #발라드, #이별, #후회, #사랑, #감성적인, #슬픈, #차분한"
May-07,25,린,The Pride Of The Morning,이별살이,"#여성솔로, #발라드, #이별, #사랑, #미련, #슬픔, #차분한, #애잔한, #웅장한"
May-07,26,MC 스나이퍼,How Bad Do U Want It?,봄이여 오라 (Feat. 유리),"#남성솔로, #힙합, #그리움, #기다림, #사랑, #서정적, #감성적, #잔잔한"
May-07,27,씨야,All Star,미워요,"#여성그룹, #발라드, #이별, #상실, #미움, #애절한, #감성적인, #미디엄템포"
May-07,28,박효신,The Breeze Of Sea,추억은 사랑을 닮아,"#남성솔로, #발라드, #사랑, #추억, #이별, #차분한, #애절한, #화려한"
May-07,29,견우 (Kyunwoo),The Kiss,발걸음이 들려오면,"#발라드, #남성솔로, #사랑, #이별, #, 그리움, #차분한, #감성적인, #아련한"
May-07,30,남규리,못말리는 결혼 OST,깊은 밤을 날아서,"#여성솔로, #영화음악, #사랑, #꿈, #로맨스, #상큼한, #발랄한, #신나는"
May-07,31,이효리,Toc Toc Toc (Single),그녀를 사랑하지마,"#여성솔로, #댄스팝, #이별, #사랑, #질투, #섹시한, #감성적인, #리드미컬한"
May-07,32,이적,나무로 만든 노래,다행이다,"#남성솔로, #어쿠스틱발라드, #사랑, #감사, #소중함, #잔잔한, #따뜻한, #편안한"
May-07,33,"SG 워너비, KCM",All Star,가시리,"#남성그룹, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #슬픈"
May-07,34,원더걸스,The wonder begins,Irony (아이러니),"#여성그룹, #댄스힙합, #불신, #연애갈등, #배신, #역동적인, #리듬감, #화려한안무"
May-07,35,엠씨더맥스 (M.C the MAX),Returns,Returns,"#남성그룹, #팝록, #이별, #사랑, #집착, #차분한, #감성적인, #슬픈"
May-07,36,먼데이 키즈 (Monday Kiz),El Condor Pasa,남자야,"#남성그룹, #발라드, #이별, #사랑, #후회, #차분한, #감성적인, #슬픈"
May-07,37,노블레스,Black Label (Single),얼마나 행복하려고 (Feat. Zion),"#남성솔로, #랩힙합, #행복, #사랑, #감성, #차분한, #감성적, #웅장한"
May-07,38,서인영,Elly Is So Hot,너를 원해,"#여성솔로, #힙합, #유혹, #사랑, #섹시미, #리드미컬, #화려한, #도도한"
May-07,39,SG 워너비,The Sentimental Chord,은(恩),"#남성그룹, #발라드, #감사, #인연, #사랑, #감성적인, #차분한, #화음, #서정적"
May-07,40,천상지희 더 그레이스 (The Grace),"한번 더, OK?","한번 더, OK?","#여성그룹, #댄스팝, #사랑, #유혹, #대담함, #파워풀한, #화려한, #세련된"
May-07,41,Ecobridge,Leaving The Past,Night And Day,"#남성솔로, #재즈팝, #연인그리움, #절제된감성, #편안한멜로디, #재지한연주, #감성적인보컬"
May-07,42,양파,The Windows Of My Soul,사랑..그게 뭔데,"#남성솔로, #팝발라드, #사랑, #이별, #감정, #차분한, #호소력짙은, #감성적인"
May-07,43,엠씨더맥스 (M.C the MAX),Curtain Call (Single),사랑하니까,"#남성밴드, #록발라드, #사랑, #이별, #그리움, #감성적인, #애절한, #웅장한"
May-07,44,윤건,옛사랑 2,난 아직 모르잖아요,"#남성솔로, #발라드, #이별, #사랑, #감정, #차분한, #감성적인, #잔잔한"
May-07,45,김건모,Style Album 11 : 허수아비,허수아비,"#남성솔로, #발라드, #이별, #사랑, #, 그리움, #차분한, #슬픈, #감성적인"
May-07,46,BMK,999.9,하루살이,"#여성솔로, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #화려한"
May-07,47,소울타운,My Lady,My Lady (Original Ver.),"#남성그룹, #힙합, #사랑, #경쟁, #고백, #차분한, #감미로운, #화려한"
May-07,48,윤미래,t 3 YOONMIRAE,잊었니...,"#여성솔로, #R&B, #이별, #사랑, #아픔, #차분한, #감성적인, #슬픈"
May-07,49,이은민,All I Want To Give Episode 1. Nostalgia,지겹죠,"#여성솔로, #R&B, #이별, #지루함, #감정표현, #차분한, #감성적인, #잔잔한"
May-07,50,"리사, 이승철",Lisa Duet Single,시작보다 끝이 아름다운 사랑,"#여성솔로, #남성솔로, #발라드, #사랑, #우정, #이별, #감성적인, #잔잔한, #화음"
Jun-07,1,양파,The Windows Of My Soul,사랑..그게 뭔데,"#남성솔로, #팝발라드, #사랑, #이별, #감정, #차분한, #호소력짙은, #감성적인"
Jun-07,2,씨야,Lovely Sweet Heart,사랑의 인사,"#여성그룹, #발라드, #사랑, #이별, #연애, #감미로운, #낭만적인, #차분한"
Jun-07,3,엠씨더맥스 (M.C the MAX),Returns,가슴아 그만해,"#남성밴드, #팝록, #이별, #상처, #그리움, #감성적, #파워풀, #서정적"
Jun-07,4,리쌍,Black Sun,Ballerino,"#남성듀오, #힙합, #사랑, #이별, #추억, #감성적, #잔잔한, #서정적"
Jun-07,5,SG 워너비,The Sentimental Chord,한여름날의 꿈 (Duet With 옥주현),"#남성그룹, #발라드, #사랑, #이별, #희망, #차분한, #감성적인, #우아한"
Jun-07,6,아이비,A Sweet Moment,이럴거면,"#여성솔로, #발라드, #이별, #연애, #사랑, #슬픈, #감성적, #애절한"
Jun-07,7,윤하 (YOUNHA),고백하기 좋은 날,비밀번호 486,"#여성솔로, #팝락, #사랑, #고백, #연애감성, #밝은, #경쾌한, #풋풋한"
Jun-07,8,렉시,RUSH,하늘위로 (Remix),"#여성솔로, #댄스, #자유, #도전, #극복, #신나는, #에너지넘치는, #화려한"
Jun-07,9,최현준 (V.O.S),NA2ZEN (나이젠),나 이젠 (Duet 진성 Of 먼데이키즈),"#남성솔로, #발라드, #이별, #후회, #성찰, #감성적인, #차분한, #화음, #듀엣"
Jun-07,10,별,Her Story,미워도 좋아,"#여성솔로, #발라드, #이별, #사랑, #감정표현, #서정적, #차분한, #감성적"
Jun-07,11,EVAN 에반 (유호석),Hard To Breath,남자도... 어쩔 수 없다.,"#남성솔로, #발라드, #이별, #사랑, #후회, #애절한, #감성적인, #차분한, #섬세한"
Jun-07,12,에픽하이 (EPIK HIGH),Remapping The Human Soul,Love Love Love (Feat. Yoong Jin Of Casker),"#남성그룹, #힙합, #사랑, #이별, #연애, #차분한, #감성적인, #화려한"
Jun-07,13,오종혁,사랑이 그래요,사랑이 그래요,"#남성솔로, #발라드, #사랑, #이별, #감성, #애절한, #잔잔한, #호소력있는"
Jun-07,14,"바나나 걸, 이현지",쵸콜렛,쵸콜렛 (Feat. 이현지),"#여성그룹, #테크노, #사랑, #달콤함, #유혹, #신나는, #경쾌한, #화려한"
Jun-07,15,더 넛츠 (The NuTs),Whispers Of Love,내 사람입니다,"#남성그룹, #발라드, #사랑, #이별, #추억, #차분한, #감성적인, #애절한"
Jun-07,16,SG 워너비,The Sentimental Chord,아리랑,"#남성그룹, #발라드, #이별, #슬픔, #한, #차분한, #웅장한, #국악퓨전"
Jun-07,17,천상지희 더 그레이스 (The Grace),"한번 더, OK?","한번 더, OK?","#여성그룹, #댄스팝, #사랑, #유혹, #대담함, #파워풀한, #화려한, #세련된"
Jun-07,18,거미 (GUMMY),히트 OST,통증,"#여성솔로, #발라드, #이별, #사랑, #통증, #차분한, #감미로운, #절규적"
Jun-07,19,프리스타일,수취인불명,수취인 불명,"#남성듀오, #힙합, #이별, #사랑, #회상, #감성적인, #우수한랩, #차분한"
Jun-07,20,서영은,Happily Ever After,완소그대,"#여성솔로, #발라드, #사랑, #추억, #소중함, #감미로운, #차분한, #따뜻한"
Jun-07,21,현영,연애혁명,연애혁명,"#여성솔로, #댄스, #연애, #사랑, #설렘, #경쾌한, #신나는, #화려한"
Jun-07,22,아이비,A Sweet Moment,유혹의 소나타,"#여성솔로, #댄스, #유혹, #관계, #감정복잡, #섹시한, #강렬한, #우아한"
Jun-07,23,원더걸스,미안한 마음 ~tears~,미안한 마음 ~tears~,"#여성그룹, #발라드, #이별, #후회, #사랑, #감성적인, #슬픈, #차분한"
Jun-07,24,채연,My Love,My Love,"#여성솔로, #댄스, #사랑, #연애, #그리움, #신나는, #라틴리듬, #화려한"
Jun-07,25,제드,Show Time Project - JED 1st Single,사랑의 숲에서 길을 잃다 (Feat. 임창정),"#남성솔로, #힙합, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #슬픈"
Jun-07,26,케이윌,왼쪽 가슴,왼쪽가슴,"#남성솔로, #발라드, #이별, #그리움, #상실, #애절한, #감성적인, #호소력있는"
Jun-07,27,비바 소울,Refresh,Cry (Feat. 하동균),"#남성그룹, #힙합, #슬픔, #방황, #외로움, #차분한, #감성적인, #화려한"
Jun-07,28,다이나믹 듀오,Enlightened,출첵 (Feat. 나얼 For Brown Eyed Soul),"#남성듀오, #힙합, #일상, #휴식, #친구, #경쾌한, #편안한, #화음, #그루브"
Jun-07,29,남규리,못말리는 결혼 OST,깊은 밤을 날아서,"#여성솔로, #영화음악, #사랑, #꿈, #로맨스, #상큼한, #발랄한, #신나는"
Jun-07,30,마골피,비행소녀,비행소녀,"#여성솔로, #발라드, #이별, #사랑, #추억, #차분한, #감성적인, #서정적인"
Jun-07,31,이기찬,Para Ti,미인 (美人),"#남성솔로, #발라드, #이별, #사랑, #헤어짐, #애절한, #감성, #서정적"
Jun-07,32,제이,눈물로,눈물로 (Duet 이정),"#남성솔로, #R&B, #이별, #눈물, #감성, #애절한, #차분한, #듀엣"
Jun-07,33,린,The Pride Of The Morning,이별살이,"#여성솔로, #발라드, #이별, #사랑, #미련, #슬픔, #차분한, #애잔한, #웅장한"
Jun-07,34,MC 스나이퍼,How Bad Do U Want It?,봄이여 오라 (Feat. 유리),"#남성솔로, #힙합, #그리움, #기다림, #사랑, #서정적, #감성적, #잔잔한"
Jun-07,35,이효리,Toc Toc Toc (Single),톡!톡!톡! (Toc Toc Toc)(CF - 투싼 '이효리'편),"#여성솔로, #댄스팝, #섹시, #유혹, #비밀, #빠른템포, #화려한, #관능적"
Jun-07,36,씨야,All Star,미워요,"#여성그룹, #발라드, #이별, #상실, #미움, #애절한, #감성적인, #미디엄템포"
Jun-07,37,데니안,꿈이었으면,꿈이었으면 (Feat. 스윗 소로우),"#남성솔로, #발라드, #이별, #후회, #꿈, #감성적인, #차분한, #잔잔한"
Jun-07,38,구정현,오죽했으면,오죽했으면,"#남성솔로, #발라드, #이별, #후회, #사랑, #감성적인, #차분한, #잔잔한"
Jun-07,39,란 (RAN),란 그리고 란,우리 처음 (1대 (전초아) & 2대 란 (Ran)),"#여성솔로, #발라드, #그리움, #첫사랑, #연애감성, #차분한, #감성적인, #잔잔한"
Jun-07,40,테이,애인,같은 베개...,"#남성솔로, #발라드, #이별, #그리움, #후회, #아련한, #감성적인, #잔잔한"
